parliament,member,birthPlace,coordinates,start,end,party
50,Peter Hordern,Alexandria,(29.8925 31.1975),1987,1992,Conservative Party
47,Peter Hordern,Alexandria,(29.8925 31.1975),1974,1979,Conservative Party
51,Peter Hordern,Alexandria,(29.8925 31.1975),1992,1997,Conservative Party
49,Peter Hordern,Alexandria,(29.8925 31.1975),1983,1987,Conservative Party
44,Peter Hordern,Alexandria,(29.8925 31.1975),1966,1970,Conservative Party
45,Peter Hordern,Alexandria,(29.8925 31.1975),1970,1974,Conservative Party
46,Peter Hordern,Alexandria,(29.8925 31.1975),1974,1974,Conservative Party
43,Peter Hordern,Alexandria,(29.8925 31.1975),1964,1966,Conservative Party
41,Peter Macdonald,Gillis Lake,(-60.4468 46.058),1955,1959,Conservative Party
39,Peter Macdonald,Gillis Lake,(-60.4468 46.058),1950,1951,Conservative Party
34,Peter Macdonald,Gillis Lake,(-60.4468 46.058),1924,1929,Conservative Party
36,Peter Macdonald,Gillis Lake,(-60.4468 46.058),1931,1935,Conservative Party
37,Peter Macdonald,Gillis Lake,(-60.4468 46.058),1935,1945,Conservative Party
40,Peter Macdonald,Gillis Lake,(-60.4468 46.058),1951,1955,Conservative Party
38,Peter Macdonald,Gillis Lake,(-60.4468 46.058),1945,1950,Conservative Party
35,Peter Macdonald,Gillis Lake,(-60.4468 46.058),1929,1931,Conservative Party
46,Peter Kirk,Oxford,(-1.257777777 51.751944444),1974,1974,Conservative Party
47,Peter Kirk,Oxford,(-1.257777777 51.751944444),1974,1977,Conservative Party
43,Peter Kirk,Oxford,(-1.257777777 51.751944444),1965,1966,Conservative Party
41,Peter Kirk,Oxford,(-1.257777777 51.751944444),1955,1959,Conservative Party
44,Peter Kirk,Oxford,(-1.257777777 51.751944444),1966,1970,Conservative Party
42,Peter Kirk,Oxford,(-1.257777777 51.751944444),1959,1964,Conservative Party
45,Peter Kirk,Oxford,(-1.257777777 51.751944444),1970,1974,Conservative Party
49,Peter Morrison,Fonthill Bishop,(-2.1 51.1),1983,1987,Conservative Party
50,Peter Morrison,Fonthill Bishop,(-2.1 51.1),1987,1992,Conservative Party
48,Peter Morrison,Fonthill Bishop,(-2.1 51.1),1979,1983,Conservative Party
47,Peter Morrison,Fonthill Bishop,(-2.1 51.1),1974,1979,Conservative Party
46,Peter Morrison,Fonthill Bishop,(-2.1 51.1),1974,1974,Conservative Party
47,"Peter Rawlinson, Baron Rawlinson of Ewell",Birkenhead,(-3.016666666 53.383333333),1974,1978,Conservative Party
44,"Peter Rawlinson, Baron Rawlinson of Ewell",Birkenhead,(-3.016666666 53.383333333),1966,1970,Conservative Party
42,"Peter Rawlinson, Baron Rawlinson of Ewell",Birkenhead,(-3.016666666 53.383333333),1959,1964,Conservative Party
45,"Peter Rawlinson, Baron Rawlinson of Ewell",Birkenhead,(-3.016666666 53.383333333),1970,1974,Conservative Party
46,"Peter Rawlinson, Baron Rawlinson of Ewell",Birkenhead,(-3.016666666 53.383333333),1974,1974,Conservative Party
43,"Peter Rawlinson, Baron Rawlinson of Ewell",Birkenhead,(-3.016666666 53.383333333),1964,1966,Conservative Party
41,"Peter Rawlinson, Baron Rawlinson of Ewell",Birkenhead,(-3.016666666 53.383333333),1955,1959,Conservative Party
41,Herbert Morrison,London,(-0.1275 51.507222222),1955,1959,Labour Party
40,Herbert Morrison,London,(-0.1275 51.507222222),1951,1955,Labour Party
39,Herbert Morrison,London,(-0.1275 51.507222222),1950,1951,Labour Party
37,Herbert Morrison,London,(-0.1275 51.507222222),1935,1945,Labour Party
38,Herbert Morrison,London,(-0.1275 51.507222222),1945,1950,Labour Party
35,Herbert Morrison,London,(-0.1275 51.507222222),1929,1931,Labour Party
33,Herbert Morrison,London,(-0.1275 51.507222222),1923,1924,Labour Party
10,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1831,1832,Whigs
7,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1820,1826,Whigs
6,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1818,1820,Whigs
8,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1826,1830,Whigs
9,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1830,1831,Whigs
2,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1802,1806,Whigs
1,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1801,1802,Whigs
5,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1812,1818,Whigs
4,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1807,1812,Whigs
3,"Edward Smith-Stanley, 13th Earl of Derby",London,(-0.1275 51.507222222),1806,1807,Whigs
16,William Crompton-Stansfield,Yorkshire,(-1.083333333 53.958333333),1852,1853,Whigs
13,William Crompton-Stansfield,Yorkshire,(-1.083333333 53.958333333),1837,1841,Whigs
14,William Crompton-Stansfield,Yorkshire,(-1.083333333 53.958333333),1841,1847,Whigs
15,William Crompton-Stansfield,Yorkshire,(-1.083333333 53.958333333),1847,1852,Whigs
15,Edward King-Tenison,Kilronan Castle,(-8.187 54.065),1847,1852,Whigs
16,"Sir William Milner, 5th Baronet",Bolton Percy,(-1.190752777 53.865672222),1852,1857,Whigs
15,"Sir William Milner, 5th Baronet",Bolton Percy,(-1.190752777 53.865672222),1848,1852,Whigs
17,Thomas Luce,Weymouth,(-2.454722222 50.609722222),1857,1859,Whigs
16,Thomas Luce,Weymouth,(-2.454722222 50.609722222),1852,1857,Whigs
17,John Heard,Kinsale,(-8.5305556 51.7075),1857,1859,Whigs
16,John Heard,Kinsale,(-8.5305556 51.7075),1852,1857,Whigs
15,Alexander Fordyce,Aberdeen,(-2.1 57.15),1847,1852,Whigs
51,Don Touhig,Abersychan,(-3.067203 51.735824),1995,1997,Labour Co-operative
51,Don Touhig,Abersychan,(-3.0587 51.7239),1995,1997,Labour Co-operative
52,Don Touhig,Abersychan,(-3.067203 51.735824),1997,2001,Labour Co-operative
52,Don Touhig,Abersychan,(-3.0587 51.7239),1997,2001,Labour Co-operative
53,Don Touhig,Abersychan,(-3.067203 51.735824),2001,2005,Labour Co-operative
53,Don Touhig,Abersychan,(-3.0587 51.7239),2001,2005,Labour Co-operative
54,Don Touhig,Abersychan,(-3.067203 51.735824),2005,2010,Labour Co-operative
54,Don Touhig,Abersychan,(-3.0587 51.7239),2005,2010,Labour Co-operative
50,"John McFall, Baron McFall of Alcluith",Glasgow,(-4.25 55.861111111),1987,1992,Labour Co-operative
51,"John McFall, Baron McFall of Alcluith",Glasgow,(-4.25 55.861111111),1992,1997,Labour Co-operative
52,"John McFall, Baron McFall of Alcluith",Glasgow,(-4.25 55.861111111),1997,2001,Labour Co-operative
53,"John McFall, Baron McFall of Alcluith",Glasgow,(-4.25 55.861111111),2001,2005,Labour Co-operative
54,"John McFall, Baron McFall of Alcluith",Glasgow,(-4.25 55.861111111),2005,2010,Labour Co-operative
47,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1974,1979,Liberal Democrats
46,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1974,1974,Liberal Democrats
42,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1959,1964,Liberal Democrats
44,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1966,1970,Liberal Democrats
41,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1955,1959,Liberal Democrats
48,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1979,1983,Liberal Democrats
40,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1951,1955,Liberal Democrats
45,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1970,1974,Liberal Democrats
43,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1964,1966,Liberal Democrats
39,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1950,1951,Liberal Democrats
51,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1992,1997,Liberal Democrats
50,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1987,1988,Liberal Democrats
50,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1988,1992,Liberal Democrats
48,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1979,1983,Liberal Democrats
49,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1983,1987,Liberal Democrats
47,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1974,1979,Liberal Democrats
44,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1966,1970,Liberal Democrats
46,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1974,1974,Liberal Democrats
45,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1970,1974,Liberal Democrats
43,Russell Johnston,Edinburgh,(-3.189166666 55.953333333),1964,1966,Liberal Democrats
49,"Jim Wallace, Baron Wallace of Tankerness",Annan,(-3.266 54.983),1983,1987,Liberal Democrats
51,"Jim Wallace, Baron Wallace of Tankerness",Annan,(-3.266 54.983),1992,1997,Liberal Democrats
50,"Jim Wallace, Baron Wallace of Tankerness",Annan,(-3.266 54.983),1988,1992,Liberal Democrats
50,"Jim Wallace, Baron Wallace of Tankerness",Annan,(-3.266 54.983),1987,1988,Liberal Democrats
52,"Jim Wallace, Baron Wallace of Tankerness",Annan,(-3.266 54.983),1997,2001,Liberal Democrats
49,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1983,1987,Liberal Democrats
51,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1992,1997,Liberal Democrats
50,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1987,1988,Liberal Democrats
50,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1988,1992,Liberal Democrats
47,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1974,1979,Liberal Democrats
46,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1974,1974,Liberal Democrats
44,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1966,1970,Liberal Democrats
48,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1979,1983,Liberal Democrats
45,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1970,1974,Liberal Democrats
43,David Steel,Kirkcaldy,(-3.167369444 56.110730555),1965,1966,Liberal Democrats
50,"Richard Livsey, Baron Livsey of Talgarth",Talgarth,(-3.232 51.993),1988,1992,Liberal Democrats
50,"Richard Livsey, Baron Livsey of Talgarth",Talgarth,(-3.232 51.993),1987,1988,Liberal Democrats
49,"Richard Livsey, Baron Livsey of Talgarth",Talgarth,(-3.232 51.993),1985,1987,Liberal Democrats
52,"Richard Livsey, Baron Livsey of Talgarth",Talgarth,(-3.232 51.993),1997,2001,Liberal Democrats
47,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1974,1979,Liberal Party
46,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1974,1974,Liberal Party
42,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1959,1964,Liberal Party
44,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1966,1970,Liberal Party
41,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1955,1959,Liberal Party
48,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1979,1983,Liberal Party
40,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1951,1955,Liberal Party
45,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1970,1974,Liberal Party
43,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1964,1966,Liberal Party
39,Jo Grimond,St Andrews,(-2.798888888 56.338888888),1950,1951,Liberal Party
51,Liz Lynne,Woking,(-0.561111111 51.316111111),1992,1997,Liberal Democrats
51,Emma Nicholson,Oxford,(-1.257777777 51.751944444),1992,1995,Liberal Democrats
51,Emma Nicholson,Oxford,(-1.257777777 51.751944444),1995,1997,Liberal Democrats
50,Emma Nicholson,Oxford,(-1.257777777 51.751944444),1987,1992,Liberal Democrats
43,Jeremy Thorpe,South Kensington,(-0.1769 51.4912),1964,1966,Liberal Democrats
47,Jeremy Thorpe,South Kensington,(-0.1769 51.4912),1974,1979,Liberal Democrats
46,Jeremy Thorpe,South Kensington,(-0.1769 51.4912),1974,1974,Liberal Democrats
45,Jeremy Thorpe,South Kensington,(-0.1769 51.4912),1970,1974,Liberal Democrats
44,Jeremy Thorpe,South Kensington,(-0.1769 51.4912),1966,1970,Liberal Democrats
42,"Antony Head, 1st Viscount Head",London,(-0.1275 51.507222222),1959,1960,Conservative Party
39,"Antony Head, 1st Viscount Head",London,(-0.1275 51.507222222),1950,1951,Conservative Party
40,"Antony Head, 1st Viscount Head",London,(-0.1275 51.507222222),1951,1955,Conservative Party
41,"Antony Head, 1st Viscount Head",London,(-0.1275 51.507222222),1955,1959,Conservative Party
38,"Antony Head, 1st Viscount Head",London,(-0.1275 51.507222222),1945,1950,Conservative Party
25,James Fergusson,Edinburgh,(-3.189166666 55.953333333),1892,1895,Conservative Party
26,James Fergusson,Edinburgh,(-3.189166666 55.953333333),1895,1900,Conservative Party
27,James Fergusson,Edinburgh,(-3.189166666 55.953333333),1900,1906,Conservative Party
24,James Fergusson,Edinburgh,(-3.189166666 55.953333333),1886,1892,Conservative Party
19,James Fergusson,Edinburgh,(-3.189166666 55.953333333),1865,1868,Conservative Party
23,James Fergusson,Edinburgh,(-3.189166666 55.953333333),1885,1886,Conservative Party
16,James Fergusson,Edinburgh,(-3.189166666 55.953333333),1854,1857,Conservative Party
18,James Fergusson,Edinburgh,(-3.189166666 55.953333333),1859,1865,Conservative Party
37,"Roger Keyes, 1st Baron Keyes",Punjab,(75.466666666 30.766666666),1935,1943,Conservative Party
36,"Roger Keyes, 1st Baron Keyes",Punjab,(75.466666666 30.766666666),1934,1935,Conservative Party
34,"Francis Curzon, 5th Earl Howe",Mayfair,(-0.147222222 51.510277777),1924,1929,Conservative Party
31,"Francis Curzon, 5th Earl Howe",Mayfair,(-0.147222222 51.510277777),1918,1922,Conservative Party
32,"Francis Curzon, 5th Earl Howe",Mayfair,(-0.147222222 51.510277777),1922,1923,Conservative Party
33,"Francis Curzon, 5th Earl Howe",Mayfair,(-0.147222222 51.510277777),1923,1924,Conservative Party
50,"James Douglas-Hamilton, Baron Selkirk of Douglas",Strathaven,(-4.069 55.68),1987,1992,Conservative Party
47,"James Douglas-Hamilton, Baron Selkirk of Douglas",Strathaven,(-4.069 55.68),1974,1979,Conservative Party
48,"James Douglas-Hamilton, Baron Selkirk of Douglas",Strathaven,(-4.069 55.68),1979,1983,Conservative Party
51,"James Douglas-Hamilton, Baron Selkirk of Douglas",Strathaven,(-4.069 55.68),1992,1997,Conservative Party
49,"James Douglas-Hamilton, Baron Selkirk of Douglas",Strathaven,(-4.069 55.68),1983,1987,Conservative Party
51,Phil Gallie,Portsmouth,(-1.087222222 50.805833333),1992,1997,Conservative Party
19,"Hugh Cairns, 1st Earl Cairns",Cultra,(-5.81667 54.65),1865,1866,Conservative Party
18,"Hugh Cairns, 1st Earl Cairns",Cultra,(-5.81667 54.65),1859,1865,Conservative Party
16,"Hugh Cairns, 1st Earl Cairns",Cultra,(-5.81667 54.65),1852,1857,Conservative Party
17,"Hugh Cairns, 1st Earl Cairns",Cultra,(-5.81667 54.65),1857,1859,Conservative Party
20,Daniel Gooch,Bedlington,(-1.6 55.132),1868,1874,Conservative Party
21,Daniel Gooch,Bedlington,(-1.6 55.132),1874,1880,Conservative Party
22,Daniel Gooch,Bedlington,(-1.6 55.132),1880,1885,Conservative Party
19,Daniel Gooch,Bedlington,(-1.6 55.132),1865,1868,Conservative Party
40,"Gwilym Lloyd George, 1st Viscount Tenby",Criccieth,(-4.236261111 52.916969444),1951,1955,Conservative Party
32,"Gwilym Lloyd George, 1st Viscount Tenby",Criccieth,(-4.236261111 52.916969444),1922,1923,Conservative Party
35,"Gwilym Lloyd George, 1st Viscount Tenby",Criccieth,(-4.236261111 52.916969444),1929,1931,Conservative Party
41,"Gwilym Lloyd George, 1st Viscount Tenby",Criccieth,(-4.236261111 52.916969444),1955,1957,Conservative Party
38,"Gwilym Lloyd George, 1st Viscount Tenby",Criccieth,(-4.236261111 52.916969444),1945,1950,Conservative Party
36,"Gwilym Lloyd George, 1st Viscount Tenby",Criccieth,(-4.236261111 52.916969444),1931,1935,Conservative Party
33,"Gwilym Lloyd George, 1st Viscount Tenby",Criccieth,(-4.236261111 52.916969444),1923,1924,Conservative Party
37,"Gwilym Lloyd George, 1st Viscount Tenby",Criccieth,(-4.236261111 52.916969444),1935,1945,Conservative Party
37,"William Sidney, 1st Viscount De L'Isle",Chelsea,(-0.1684 51.4875),1944,1945,Conservative Party
26,"Henry Northcote, 1st Baron Northcote",London,(-0.1275 51.507222222),1895,1899,Conservative Party
25,"Henry Northcote, 1st Baron Northcote",London,(-0.1275 51.507222222),1892,1895,Conservative Party
24,"Henry Northcote, 1st Baron Northcote",London,(-0.1275 51.507222222),1886,1892,Conservative Party
22,"Henry Northcote, 1st Baron Northcote",London,(-0.1275 51.507222222),1880,1885,Conservative Party
23,"Henry Northcote, 1st Baron Northcote",London,(-0.1275 51.507222222),1885,1886,Conservative Party
24,"William Tyssen-Amherst, 1st Baron Amherst of Hackney",Norfolk,(0.95 52.6725),1886,1892,Conservative Party
23,"William Tyssen-Amherst, 1st Baron Amherst of Hackney",Norfolk,(0.95 52.6725),1885,1886,Conservative Party
22,"William Tyssen-Amherst, 1st Baron Amherst of Hackney",Norfolk,(0.95 52.6725),1880,1885,Conservative Party
21,"William Tyssen-Amherst, 1st Baron Amherst of Hackney",Norfolk,(0.95 52.6725),1880,1880,Conservative Party
58,John Redwood,Dover,(1.312222222 51.1275),2019,2024,Conservative Party
51,John Redwood,Dover,(1.312222222 51.1275),1992,1997,Conservative Party
50,John Redwood,Dover,(1.312222222 51.1275),1987,1992,Conservative Party
52,John Redwood,Dover,(1.312222222 51.1275),1997,2001,Conservative Party
56,John Redwood,Dover,(1.312222222 51.1275),2015,2017,Conservative Party
55,John Redwood,Dover,(1.312222222 51.1275),2010,2015,Conservative Party
54,John Redwood,Dover,(1.312222222 51.1275),2005,2010,Conservative Party
53,John Redwood,Dover,(1.312222222 51.1275),2001,2005,Conservative Party
57,John Redwood,Dover,(1.312222222 51.1275),2017,2019,Conservative Party
33,"Herbert Austin, 1st Baron Austin",Little Missenden,(-0.668 51.682),1923,1924,Conservative Party
32,"Herbert Austin, 1st Baron Austin",Little Missenden,(-0.668 51.682),1922,1923,Conservative Party
31,"Herbert Austin, 1st Baron Austin",Little Missenden,(-0.668 51.682),1918,1922,Conservative Party
58,Cheryl Gillan,Cardiff,(-3.179166666 51.481666666),2019,2021,Conservative Party
51,Cheryl Gillan,Cardiff,(-3.179166666 51.481666666),1992,1997,Conservative Party
52,Cheryl Gillan,Cardiff,(-3.179166666 51.481666666),1997,2001,Conservative Party
54,Cheryl Gillan,Cardiff,(-3.179166666 51.481666666),2005,2010,Conservative Party
53,Cheryl Gillan,Cardiff,(-3.179166666 51.481666666),2001,2005,Conservative Party
57,Cheryl Gillan,Cardiff,(-3.179166666 51.481666666),2017,2019,Conservative Party
56,Cheryl Gillan,Cardiff,(-3.179166666 51.481666666),2015,2017,Conservative Party
55,Cheryl Gillan,Cardiff,(-3.179166666 51.481666666),2010,2015,Conservative Party
50,"Peter Walker, Baron Walker of Worcester",Brentford,(-0.3101 51.4861),1987,1992,Conservative Party
49,"Peter Walker, Baron Walker of Worcester",Brentford,(-0.3101 51.4861),1983,1987,Conservative Party
47,"Peter Walker, Baron Walker of Worcester",Brentford,(-0.3101 51.4861),1974,1979,Conservative Party
48,"Peter Walker, Baron Walker of Worcester",Brentford,(-0.3101 51.4861),1979,1983,Conservative Party
46,"Peter Walker, Baron Walker of Worcester",Brentford,(-0.3101 51.4861),1974,1974,Conservative Party
45,"Peter Walker, Baron Walker of Worcester",Brentford,(-0.3101 51.4861),1970,1974,Conservative Party
44,"Peter Walker, Baron Walker of Worcester",Brentford,(-0.3101 51.4861),1966,1970,Conservative Party
42,"Peter Walker, Baron Walker of Worcester",Brentford,(-0.3101 51.4861),1961,1964,Conservative Party
43,"Peter Walker, Baron Walker of Worcester",Brentford,(-0.3101 51.4861),1964,1966,Conservative Party
